abs_delta_rho,aligned_effect,bin,bin_hi,bin_lo,direction,direction_match,full_aligned_effect,pair_id,patch_fraction,recovery_vs_full,transfer_direction
2.029291757994365,-0.006322208610253011,2,2.0794415416798357,1.3862943611198906,a_to_b,0,-0.0728562099682637,size-v2-fictional_semantic-p0025-Type_C_dax_rods-vs-Type_F_dax_rods,-0.03510152913491341,0.08677652341518968,iso_to_fictional
2.029291757994365,-0.008394787247859137,2,2.0794415416798357,1.3862943611198906,b_to_a,0,-0.0738888144310601,size-v2-fictional_semantic-p0025-Type_C_dax_rods-vs-Type_F_dax_rods,-0.04660869125454792,0.11361377648969667,iso_to_fictional
4.0943445622221,0.1971495273640933,4,5.85793315448346,3.828641396489095,a_to_b,1,0.46460330220737167,size-v2-fictional_semantic-p0040-Type_A_dax_rods-vs-Type_D_dax_rods,0.2812049366186843,0.42433948796192006,iso_to_fictional
4.0943445622221,0.28608132784802676,4,5.85793315448346,3.828641396489095,b_to_a,1,0.4946746238931312,size-v2-fictional_semantic-p0040-Type_A_dax_rods-vs-Type_D_dax_rods,0.40805312972789426,0.578322222386389,iso_to_fictional
5.135798437050262,0.19219307407758346,4,5.85793315448346,3.828641396489095,a_to_b,1,0.3019028867346867,size-v2-fictional_semantic-p0040-Type_A_dax_rods-vs-Type_E_dax_rods,0.48398273741610354,0.6366056189667487,iso_to_fictional
5.135798437050262,0.22407074374794878,4,5.85793315448346,3.828641396489095,b_to_a,1,0.262429435050924,size-v2-fictional_semantic-p0040-Type_A_dax_rods-vs-Type_E_dax_rods,0.5642574398399886,0.8538323595616026,iso_to_fictional
5.85793315448346,0.15980519699012774,4,5.85793315448346,3.828641396489095,a_to_b,1,0.14726313257239054,size-v2-fictional_semantic-p0040-Type_A_dax_rods-vs-Type_F_dax_rods,0.6207523052450664,1.085167714407894,iso_to_fictional
5.85793315448346,0.16584785913438083,4,5.85793315448346,3.828641396489095,b_to_a,1,0.1323660240663611,size-v2-fictional_semantic-p0040-Type_A_dax_rods-vs-Type_F_dax_rods,0.6442246110680987,1.252948861342498,iso_to_fictional
1.8971199848858813,0.17234180331873805,2,2.0794415416798357,1.3862943611198906,a_to_b,1,0.42217524188500777,size-v2-fictional_semantic-p0040-Type_B_dax_rods-vs-Type_D_dax_rods,0.29534399674849204,0.4082233779253227,iso_to_fictional
1.8971199848858813,0.27877793246178695,2,2.0794415416798357,1.3862943611198906,b_to_a,1,0.48220536890846755,size-v2-fictional_semantic-p0040-Type_B_dax_rods-vs-Type_D_dax_rods,0.4777447328102394,0.5781311251113521,iso_to_fictional
2.938573859714042,0.21601067297470777,3,3.828641396489095,2.0794415416798357,a_to_b,1,0.25638104772716463,size-v2-fictional_semantic-p0040-Type_E_dax_rods-vs-Type_B_dax_rods,0.7727142992576631,0.8425376013151402,iso_to_fictional
2.938573859714042,0.18181760174774175,3,3.828641396489095,2.0794415416798357,b_to_a,1,0.2966908013168146,size-v2-fictional_semantic-p0040-Type_E_dax_rods-vs-Type_B_dax_rods,0.6503986992516113,0.6128184660285168,iso_to_fictional
3.66070857714724,0.14672567543983384,3,3.828641396489095,2.0794415416798357,a_to_b,1,0.12489337534692813,size-v2-fictional_semantic-p0040-Type_B_dax_rods-vs-Type_F_dax_rods,1.0489503592980025,1.174807511065019,iso_to_fictional
3.66070857714724,0.1579776548619214,3,3.828641396489095,2.0794415416798357,b_to_a,1,0.10085135832778436,size-v2-fictional_semantic-p0040-Type_B_dax_rods-vs-Type_F_dax_rods,1.129391412455412,1.5664405267449812,iso_to_fictional
1.041453874828161,-0.07042546398748595,1,1.3862943611198906,0.26570316573300556,a_to_b,0,-0.16629069640029326,size-v2-fictional_semantic-p0040-Type_D_dax_rods-vs-Type_E_dax_rods,-0.23167708532229458,0.42350814274034004,iso_to_fictional
1.041453874828161,-0.020781078221236537,1,1.3862943611198906,0.26570316573300556,b_to_a,0,-0.14966247290728285,size-v2-fictional_semantic-p0040-Type_D_dax_rods-vs-Type_E_dax_rods,-0.06836305165140544,0.1388529657271572,iso_to_fictional
1.7635885922613588,-0.13236447302985832,2,2.0794415416798357,1.3862943611198906,a_to_b,0,-0.329533515550658,size-v2-fictional_semantic-p0040-Type_D_dax_rods-vs-Type_F_dax_rods,-0.2983530442901835,0.4016722633164468,iso_to_fictional
1.7635885922613588,-0.05105204591417012,2,2.0794415416798357,1.3862943611198906,b_to_a,0,-0.2744635691298867,size-v2-fictional_semantic-p0040-Type_D_dax_rods-vs-Type_F_dax_rods,-0.11507266993235415,0.18600663860787417,iso_to_fictional
3.8286413964890946,0.0026610713378421025,3,3.828641396489095,2.0794415416798357,a_to_b,1,-0.11172814769047279,size-v2-fictional_semantic-p0060-Type_A_dax_rods-vs-Type_C_dax_rods,0.03315669516674732,-0.023817376308915714,iso_to_fictional
3.8286413964890946,-0.008593212852302301,3,3.828641396489095,2.0794415416798357,b_to_a,0,-0.10673116235166624,size-v2-fictional_semantic-p0060-Type_A_dax_rods-vs-Type_C_dax_rods,-0.10707061287496714,0.08051268873085732,iso_to_fictional
5.135798437050261,0.2058885149403038,4,5.85793315448346,3.828641396489095,a_to_b,1,0.38573784799900546,size-v2-fictional_semantic-p0060-Type_A_dax_rods-vs-Type_E_dax_rods,0.40001884772901164,0.5337524331831567,iso_to_fictional
5.135798437050261,0.25996495745284287,4,5.85793315448346,3.828641396489095,b_to_a,1,0.34553535365913124,size-v2-fictional_semantic-p0060-Type_A_dax_rods-vs-Type_E_dax_rods,0.5050834562596136,0.7523541504505409,iso_to_fictional
5.857933154483459,0.1782271292525821,4,5.85793315448346,3.828641396489095,a_to_b,1,0.26783183073231975,size-v2-fictional_semantic-p0060-Type_A_dax_rods-vs-Type_F_dax_rods,0.4269446323549482,0.6654441660846069,iso_to_fictional
5.857933154483459,0.21675647799269693,4,5.85793315448346,3.828641396489095,b_to_a,1,0.26392507203316384,size-v2-fictional_semantic-p0060-Type_A_dax_rods-vs-Type_F_dax_rods,0.5192420210954201,0.8212803593190272,iso_to_fictional
1.6314168191528755,-0.022022126074266124,2,2.0794415416798357,1.3862943611198906,a_to_b,0,-0.24374017680079763,size-v2-fictional_semantic-p0060-Type_C_dax_rods-vs-Type_B_dax_rods,-0.08420555793149513,0.09035082506017965,iso_to_fictional
1.6314168191528755,-0.013710238209195147,2,2.0794415416798357,1.3862943611198906,b_to_a,0,-0.1858302917499004,size-v2-fictional_semantic-p0060-Type_C_dax_rods-vs-Type_B_dax_rods,-0.05242356046304,0.0737782741451381,iso_to_fictional
2.938573859714042,0.1942832340359486,3,3.828641396489095,2.0794415416798357,a_to_b,1,0.34142092239698263,size-v2-fictional_semantic-p0060-Type_B_dax_rods-vs-Type_E_dax_rods,0.5826872012750753,0.5690431408595644,iso_to_fictional
2.938573859714042,0.23560500760785108,3,3.828641396489095,2.0794415416798357,b_to_a,1,0.2936103786170312,size-v2-fictional_semantic-p0060-Type_B_dax_rods-vs-Type_E_dax_rods,0.7066179599625649,0.8024410060625308,iso_to_fictional
3.66070857714724,0.1613913541173202,3,3.828641396489095,2.0794415416798357,a_to_b,1,0.2131671387022407,size-v2-fictional_semantic-p0060-Type_B_dax_rods-vs-Type_F_dax_rods,0.6833487729521209,0.7571117907753938,iso_to_fictional
3.66070857714724,0.19244932804589943,3,3.828641396489095,2.0794415416798357,b_to_a,1,0.20066538329230688,size-v2-fictional_semantic-p0060-Type_B_dax_rods-vs-Type_F_dax_rods,0.8148516560560426,0.9590559412310831,iso_to_fictional
1.3071570405611665,0.20831984610461873,1,1.3862943611198906,0.26570316573300556,a_to_b,1,0.5752203140997654,size-v2-fictional_semantic-p0060-Type_C_dax_rods-vs-Type_E_dax_rods,0.3501441811493207,0.3621566224250002,iso_to_fictional
1.3071570405611665,0.23609014009542095,1,1.3862943611198906,0.26570316573300556,b_to_a,1,0.5067228506223058,size-v2-fictional_semantic-p0060-Type_C_dax_rods-vs-Type_E_dax_rods,0.39682051579293465,0.46591571665946957,iso_to_fictional
2.0292917579943643,0.19173005023442213,2,2.0794415416798357,1.3862943611198906,a_to_b,1,0.44204986575413385,size-v2-fictional_semantic-p0060-Type_C_dax_rods-vs-Type_F_dax_rods,0.3852280581827399,0.43372946151071,iso_to_fictional
2.0292917579943643,0.18656149463206484,2,2.0794415416798357,1.3862943611198906,b_to_a,1,0.4193042804597986,size-v2-fictional_semantic-p0060-Type_C_dax_rods-vs-Type_F_dax_rods,0.3748432873245922,0.44493105204527406,iso_to_fictional
3.828641396489095,-0.07253115432512991,4,5.85793315448346,3.828641396489095,a_to_b,0,-0.22451491275895208,size-v2-fictional_semantic-p0090-Type_C_dax_rods-vs-Type_A_dax_rods,-0.3472281311342631,0.3230571788476348,iso_to_fictional
3.828641396489095,-0.07107925782042779,4,5.85793315448346,3.828641396489095,b_to_a,0,-0.3060063911846953,size-v2-fictional_semantic-p0090-Type_C_dax_rods-vs-Type_A_dax_rods,-0.34027747228126565,0.23228030481731574,iso_to_fictional
4.0943445622221,-0.05645228725996798,4,5.85793315448346,3.828641396489095,a_to_b,0,-0.20091593474852276,size-v2-fictional_semantic-p0090-Type_D_dax_rods-vs-Type_A_dax_rods,-0.2429094734116514,0.2809746640087393,iso_to_fictional
4.0943445622221,-0.03802721888250549,4,5.85793315448346,3.828641396489095,b_to_a,0,-0.2317728349643493,size-v2-fictional_semantic-p0090-Type_D_dax_rods-vs-Type_A_dax_rods,-0.1636279442765709,0.16407107799477336,iso_to_fictional
5.135798437050262,0.2138570979747001,4,5.85793315448346,3.828641396489095,a_to_b,1,0.3105421994782174,size-v2-fictional_semantic-p0090-Type_A_dax_rods-vs-Type_E_dax_rods,0.46948382071677963,0.6886571240044973,iso_to_fictional
5.135798437050262,0.24403602006502934,4,5.85793315448346,3.828641396489095,b_to_a,1,0.2708760169864788,size-v2-fictional_semantic-p0090-Type_A_dax_rods-vs-Type_E_dax_rods,0.5357360788006239,0.9009140889620021,iso_to_fictional
5.85793315448346,0.16030040444596017,4,5.85793315448346,3.828641396489095,a_to_b,1,0.13737417787112594,size-v2-fictional_semantic-p0090-Type_F_dax_rods-vs-Type_A_dax_rods,0.5149036529397715,1.1668889083095506,iso_to_fictional
5.85793315448346,0.18607629542569049,4,5.85793315448346,3.828641396489095,b_to_a,1,0.12297477072709229,size-v2-fictional_semantic-p0090-Type_F_dax_rods-vs-Type_A_dax_rods,0.5976988303388072,1.5131257763320753,iso_to_fictional
1.631416819152876,-0.018607740195488276,2,2.0794415416798357,1.3862943611198906,a_to_b,0,-0.1504620088502573,size-v2-fictional_semantic-p0090-Type_B_dax_rods-vs-Type_C_dax_rods,-0.1420915906850715,0.12367068828654987,iso_to_fictional
1.631416819152876,-0.021182698683994916,2,2.0794415416798357,1.3862943611198906,b_to_a,0,-0.1586742298105841,size-v2-fictional_semantic-p0090-Type_B_dax_rods-vs-Type_C_dax_rods,-0.16175437314742816,0.13349804003637875,iso_to_fictional
1.8971199848858815,-0.003057310621124465,2,2.0794415416798357,1.3862943611198906,a_to_b,0,-0.14372448936262416,size-v2-fictional_semantic-p0090-Type_D_dax_rods-vs-Type_B_dax_rods,-0.019792222438501053,0.02127202284511664,iso_to_fictional
1.8971199848858815,-0.004304323471274518,2,2.0794415416798357,1.3862943611198906,b_to_a,0,-0.10938664315924407,size-v2-fictional_semantic-p0090-Type_D_dax_rods-vs-Type_B_dax_rods,-0.027865054666703443,0.03934962575831424,iso_to_fictional
2.9385738597140425,0.2602006860690289,3,3.828641396489095,2.0794415416798357,a_to_b,1,0.5312493127245386,size-v2-fictional_semantic-p0090-Type_B_dax_rods-vs-Type_E_dax_rods,0.4877736223108071,0.4897901603572468,iso_to_fictional
2.9385738597140425,0.41650170772579265,3,3.828641396489095,2.0794415416798357,b_to_a,1,0.41889256622701687,size-v2-fictional_semantic-p0090-Type_B_dax_rods-vs-Type_E_dax_rods,0.7807763682150739,0.994292430341367,iso_to_fictional
3.6607085771472403,0.23332375950736894,3,3.828641396489095,2.0794415416798357,a_to_b,1,0.33830246395189567,size-v2-fictional_semantic-p0090-Type_B_dax_rods-vs-Type_F_dax_rods,0.5994166583430617,0.6896898023791692,iso_to_fictional
3.6607085771472403,0.29639150039912976,3,3.828641396489095,2.0794415416798357,b_to_a,1,0.24245598784330302,size-v2-fictional_semantic-p0090-Type_B_dax_rods-vs-Type_F_dax_rods,0.7614398255267338,1.2224548588615791,iso_to_fictional
1.3071570405611668,0.39848568468932943,1,1.3862943611198906,0.26570316573300556,a_to_b,1,0.6065346327428773,size-v2-fictional_semantic-p0090-Type_E_dax_rods-vs-Type_C_dax_rods,0.5997663442091482,0.6569875208729521,iso_to_fictional
1.3071570405611668,0.28540961822754385,1,1.3862943611198906,0.26570316573300556,b_to_a,1,0.63441479437982,size-v2-fictional_semantic-p0090-Type_E_dax_rods-vs-Type_C_dax_rods,0.42957398447053036,0.4498785664457109,iso_to_fictional
2.0292917579943643,0.26545180375053024,2,2.0794415416798357,1.3862943611198906,a_to_b,1,0.473465667204205,size-v2-fictional_semantic-p0090-Type_C_dax_rods-vs-Type_F_dax_rods,0.5102807797725296,0.5606569222178496,iso_to_fictional
2.0292917579943643,0.2767501894775233,2,2.0794415416798357,1.3862943611198906,b_to_a,1,0.46274011064376697,size-v2-fictional_semantic-p0090-Type_C_dax_rods-vs-Type_F_dax_rods,0.5319997848705664,0.5980682960301554,iso_to_fictional
1.0414538748281612,0.2622296109880935,1,1.3862943611198906,0.26570316573300556,a_to_b,1,0.6282446827471158,size-v2-fictional_semantic-p0090-Type_D_dax_rods-vs-Type_E_dax_rods,0.38119429206388117,0.4174004463379557,iso_to_fictional
1.0414538748281612,0.3421388838836643,1,1.3862943611198906,0.26570316573300556,b_to_a,1,0.6162249027598792,size-v2-fictional_semantic-p0090-Type_D_dax_rods-vs-Type_E_dax_rods,0.49735569197592117,0.5552175550701228,iso_to_fictional
1.7635885922613588,0.2449462848367272,2,2.0794415416798357,1.3862943611198906,a_to_b,1,0.46615656573721,size-v2-fictional_semantic-p0090-Type_D_dax_rods-vs-Type_F_dax_rods,0.45049938858904587,0.5254592616310217,iso_to_fictional
1.7635885922613588,0.22909211121193973,2,2.0794415416798357,1.3862943611198906,b_to_a,1,0.44840879728300465,size-v2-fictional_semantic-p0090-Type_D_dax_rods-vs-Type_F_dax_rods,0.421340769060229,0.510900126402633,iso_to_fictional
0.7221347174331977,-0.052369548768092855,1,1.3862943611198906,0.26570316573300556,a_to_b,0,-0.17662668500962075,size-v2-fictional_semantic-p0090-Type_F_dax_rods-vs-Type_E_dax_rods,-0.36318759839385417,0.2964985090743243,iso_to_fictional
0.7221347174331977,-0.07639438168340495,1,1.3862943611198906,0.26570316573300556,b_to_a,0,-0.15127455261984535,size-v2-fictional_semantic-p0090-Type_F_dax_rods-vs-Type_E_dax_rods,-0.5298020064531043,0.5050048429188543,iso_to_fictional
5.135798437050262,0.2351451034992087,4,5.85793315448346,3.828641396489095,a_to_b,1,0.3759340207834445,size-v2-fictional_semantic-p0130-Type_A_dax_rods-vs-Type_E_dax_rods,0.5626716433172682,0.6254956734406946,iso_to_fictional
5.135798437050262,0.265825437460133,4,5.85793315448346,3.828641396489095,b_to_a,1,0.3764292582959894,size-v2-fictional_semantic-p0130-Type_A_dax_rods-vs-Type_E_dax_rods,0.6360856913685555,0.7061763441648106,iso_to_fictional
5.857933154483459,0.20861690458797755,4,5.85793315448346,3.828641396489095,a_to_b,1,0.30530657706120534,size-v2-fictional_semantic-p0130-Type_A_dax_rods-vs-Type_F_dax_rods,0.5346755667815463,0.6833030149434212,iso_to_fictional
5.857933154483459,0.23983747329432936,4,5.85793315448346,3.828641396489095,b_to_a,1,0.3234178085786379,size-v2-fictional_semantic-p0130-Type_A_dax_rods-vs-Type_F_dax_rods,0.6146924537221307,0.7415716356139175,iso_to_fictional
2.9385738597140425,0.32046549159659743,3,3.828641396489095,2.0794415416798357,a_to_b,1,0.43105772970297007,size-v2-fictional_semantic-p0130-Type_E_dax_rods-vs-Type_B_dax_rods,0.7414623686135293,0.7434398446292132,iso_to_fictional
2.9385738597140425,0.302813024998019,3,3.828641396489095,2.0794415416798357,b_to_a,1,0.44149010124667454,size-v2-fictional_semantic-p0130-Type_E_dax_rods-vs-Type_B_dax_rods,0.7006197816914742,0.6858885944281404,iso_to_fictional
3.66070857714724,0.26474516201699516,3,3.828641396489095,2.0794415416798357,a_to_b,1,0.3811800832117378,size-v2-fictional_semantic-p0130-Type_B_dax_rods-vs-Type_F_dax_rods,0.6545420342307047,0.6945409103915186,iso_to_fictional
3.66070857714724,0.2958818876417333,3,3.828641396489095,2.0794415416798357,b_to_a,1,0.38055241777098736,size-v2-fictional_semantic-p0130-Type_B_dax_rods-vs-Type_F_dax_rods,0.7315228393733917,0.7775062614890337,iso_to_fictional
1.307157040561167,0.38112566627611155,1,1.3862943611198906,0.26570316573300556,a_to_b,1,0.6297962064895377,size-v2-fictional_semantic-p0130-Type_E_dax_rods-vs-Type_C_dax_rods,0.5619340462738396,0.6051571323372886,iso_to_fictional
1.307157040561167,0.30107598388294066,1,1.3862943611198906,0.26570316573300556,b_to_a,1,0.5828952942507264,size-v2-fictional_semantic-p0130-Type_E_dax_rods-vs-Type_C_dax_rods,0.4439082980484708,0.5165181240139433,iso_to_fictional
2.0292917579943643,0.34509707324977845,2,2.0794415416798357,1.3862943611198906,a_to_b,1,0.5826143057768705,size-v2-fictional_semantic-p0130-Type_F_dax_rods-vs-Type_C_dax_rods,0.5305058617663007,0.5923250936820348,iso_to_fictional
2.0292917579943643,0.2679370342017886,2,2.0794415416798357,1.3862943611198906,b_to_a,1,0.5399230164578663,size-v2-fictional_semantic-p0130-Type_F_dax_rods-vs-Type_C_dax_rods,0.4118903875068372,0.49625043947852787,iso_to_fictional
1.0414538748281612,0.3279399477466838,1,1.3862943611198906,0.26570316573300556,a_to_b,1,0.6288267750270335,size-v2-fictional_semantic-p0130-Type_E_dax_rods-vs-Type_D_dax_rods,0.4852510302655709,0.5215107892512775,iso_to_fictional
1.0414538748281612,0.3048199913335874,1,1.3862943611198906,0.26570316573300556,b_to_a,1,0.5929765099989359,size-v2-fictional_semantic-p0130-Type_E_dax_rods-vs-Type_D_dax_rods,0.45104055134637505,0.5140507021671641,iso_to_fictional
1.7635885922613586,0.27217504247866997,2,2.0794415416798357,1.3862943611198906,a_to_b,1,0.5497889834102658,size-v2-fictional_semantic-p0130-Type_D_dax_rods-vs-Type_F_dax_rods,0.41997034316892856,0.49505364911171085,iso_to_fictional
1.7635885922613586,0.30095399047324456,2,2.0794415416798357,1.3862943611198906,b_to_a,1,0.5781357290538218,size-v2-fictional_semantic-p0130-Type_D_dax_rods-vs-Type_F_dax_rods,0.4643767095839147,0.5205594038717976,iso_to_fictional
0.7221347174331975,-0.015824267198944142,1,1.3862943611198906,0.26570316573300556,a_to_b,0,-0.047192952889424156,size-v2-fictional_semantic-p0130-Type_F_dax_rods-vs-Type_E_dax_rods,-0.5705837582739859,0.33530996112960604,iso_to_fictional
0.7221347174331975,-0.016447897289303848,1,1.3862943611198906,0.26570316573300556,b_to_a,0,-0.03734997560869435,size-v2-fictional_semantic-p0130-Type_F_dax_rods-vs-Type_E_dax_rods,-0.593070309863176,0.44037237029614273,iso_to_fictional
5.135798437050261,-0.021482303348980825,4,5.85793315448346,3.828641396489095,a_to_b,0,-0.15115472276682151,size-v2-fictional_semantic-p0200-Type_E_dax_rods-vs-Type_A_dax_rods,-0.11321234880318322,0.14212128444124403,iso_to_fictional
5.135798437050261,-0.016490805497008987,4,5.85793315448346,3.828641396489095,b_to_a,0,-0.10476073104296368,size-v2-fictional_semantic-p0200-Type_E_dax_rods-vs-Type_A_dax_rods,-0.0869070133515923,0.15741399790581742,iso_to_fictional
5.857933154483459,0.30145707640495956,4,5.85793315448346,3.828641396489095,a_to_b,1,0.4374575357029675,size-v2-fictional_semantic-p0200-Type_F_dax_rods-vs-Type_A_dax_rods,0.5427262389285749,0.6891116321051287,iso_to_fictional
5.857933154483459,0.29504466445332644,4,5.85793315448346,3.828641396489095,b_to_a,1,0.42096690941021375,size-v2-fictional_semantic-p0200-Type_F_dax_rods-vs-Type_A_dax_rods,0.531181695796685,0.7008737690729472,iso_to_fictional
2.938573859714042,-0.00529951308175125,3,3.828641396489095,2.0794415416798357,a_to_b,0,-0.20475469015531145,size-v2-fictional_semantic-p0200-Type_E_dax_rods-vs-Type_B_dax_rods,-0.017793046126062462,0.02588225489599989,iso_to_fictional
2.938573859714042,-0.007550736738950015,3,3.828641396489095,2.0794415416798357,b_to_a,0,-0.08829579153164957,size-v2-fictional_semantic-p0200-Type_E_dax_rods-vs-Type_B_dax_rods,-0.02535150022452539,0.08551638314770028,iso_to_fictional
3.66070857714724,0.3567460414202017,3,3.828641396489095,2.0794415416798357,a_to_b,1,0.4225947966536645,size-v2-fictional_semantic-p0200-Type_F_dax_rods-vs-Type_B_dax_rods,0.7974471701725928,0.844179919499982,iso_to_fictional
3.66070857714724,0.31700415131578263,3,3.828641396489095,2.0794415416798357,b_to_a,1,0.4345492770392134,size-v2-fictional_semantic-p0200-Type_F_dax_rods-vs-Type_B_dax_rods,0.7086107035508092,0.7295010441063889,iso_to_fictional
1.3071570405611668,-0.02164823783549452,1,1.3862943611198906,0.26570316573300556,a_to_b,0,-0.03735346830893693,size-v2-fictional_semantic-p0200-Type_C_dax_rods-vs-Type_E_dax_rods,-0.22081637519714473,0.5795509444116361,iso_to_fictional
1.3071570405611668,-0.06869033153870086,1,1.3862943611198906,0.26570316573300556,b_to_a,0,-0.07579031956348548,size-v2-fictional_semantic-p0200-Type_C_dax_rods-vs-Type_E_dax_rods,-0.700655182039649,0.9063206479973034,iso_to_fictional
2.0292917579943643,0.26281078508418165,2,2.0794415416798357,1.3862943611198906,a_to_b,1,0.5474506295886261,size-v2-fictional_semantic-p0200-Type_C_dax_rods-vs-Type_F_dax_rods,0.4060957237328853,0.4800629881121281,iso_to_fictional
2.0292917579943643,0.43119014660701316,2,2.0794415416798357,1.3862943611198906,b_to_a,1,0.6356650831832975,size-v2-fictional_semantic-p0200-Type_C_dax_rods-vs-Type_F_dax_rods,0.6662758326176597,0.6783291359149219,iso_to_fictional
1.0414538748281612,-0.017497052303235394,1,1.3862943611198906,0.26570316573300556,a_to_b,0,-0.039358112897472264,size-v2-fictional_semantic-p0200-Type_D_dax_rods-vs-Type_E_dax_rods,-0.49734576347032433,0.44456024476618455,iso_to_fictional
1.0414538748281612,-0.04298535918391111,1,1.3862943611198906,0.26570316573300556,b_to_a,0,-0.06570159682971854,size-v2-fictional_semantic-p0200-Type_D_dax_rods-vs-Type_E_dax_rods,-1.2218393081796557,0.6542513615813323,iso_to_fictional
1.763588592261359,0.28439896241935525,2,2.0794415416798357,1.3862943611198906,a_to_b,1,0.5626282327678445,size-v2-fictional_semantic-p0200-Type_D_dax_rods-vs-Type_F_dax_rods,0.4005500466671846,0.5054829207916872,iso_to_fictional
1.763588592261359,0.47675676658811605,2,2.0794415416798357,1.3862943611198906,b_to_a,1,0.6771620194869417,size-v2-fictional_semantic-p0200-Type_D_dax_rods-vs-Type_F_dax_rods,0.67146850143631,0.7040512504663735,iso_to_fictional
0.7221347174331977,0.32879974796641553,1,1.3862943611198906,0.26570316573300556,a_to_b,1,0.6401096772757737,size-v2-fictional_semantic-p0200-Type_E_dax_rods-vs-Type_F_dax_rods,0.4412223660776995,0.5136615796307687,iso_to_fictional
0.7221347174331977,0.23039144198165773,1,1.3862943611198906,0.26570316573300556,b_to_a,1,0.5210712465805825,size-v2-fictional_semantic-p0200-Type_E_dax_rods-vs-Type_F_dax_rods,0.30916646920782687,0.44214959757144884,iso_to_fictional
5.135798437050261,-0.03871588151452254,4,5.85793315448346,3.828641396489095,a_to_b,0,-0.14431575401951435,size-v2-fictional_semantic-p0320-Type_A_dax_rods-vs-Type_E_dax_rods,-0.1481503259143008,0.26827203847257997,iso_to_fictional
5.135798437050261,-0.07581242071168548,4,5.85793315448346,3.828641396489095,b_to_a,0,-0.22823308561718503,size-v2-fictional_semantic-p0320-Type_A_dax_rods-vs-Type_E_dax_rods,-0.29010407092436324,0.3321710369321542,iso_to_fictional
2.9385738597140425,-0.1150616640148927,3,3.828641396489095,2.0794415416798357,a_to_b,0,-0.3210511945548198,size-v2-fictional_semantic-p0320-Type_E_dax_rods-vs-Type_B_dax_rods,-0.30785789098846245,0.3583903937016681,iso_to_fictional
2.9385738597140425,-0.04595285046095832,3,3.828641396489095,2.0794415416798357,b_to_a,0,-0.15056087315809674,size-v2-fictional_semantic-p0320-Type_E_dax_rods-vs-Type_B_dax_rods,-0.12295100847826909,0.3052111049642056,iso_to_fictional
1.3071570405611665,-0.06069417549551348,1,1.3862943611198906,0.26570316573300556,a_to_b,0,-0.12512395525583897,size-v2-fictional_semantic-p0320-Type_C_dax_rods-vs-Type_E_dax_rods,-0.1760098976250681,0.48507238579065903,iso_to_fictional
1.3071570405611665,-0.20059692854111333,1,1.3862943611198906,0.26570316573300556,b_to_a,0,-0.2823550390892893,size-v2-fictional_semantic-p0320-Type_C_dax_rods-vs-Type_E_dax_rods,-0.5817204792416095,0.710442176587748,iso_to_fictional
1.0414538748281612,-0.021174931991967405,1,1.3862943611198906,0.26570316573300556,a_to_b,0,-0.004538479681050589,size-v2-fictional_semantic-p0320-Type_E_dax_rods-vs-Type_D_dax_rods,-0.6096752966709567,4.665644330276197,iso_to_fictional
1.0414538748281612,-0.009895300797864826,1,1.3862943611198906,0.26570316573300556,b_to_a,0,-0.003941227516839563,size-v2-fictional_semantic-p0320-Type_E_dax_rods-vs-Type_D_dax_rods,-0.28490861042081017,2.5107154447657423,iso_to_fictional
5.857933154483459,-0.029684529649091074,4,5.85793315448346,3.828641396489095,a_to_b,0,-0.14853554295411908,size-v2-fictional_semantic-p0500-Type_F_dax_rods-vs-Type_A_dax_rods,-0.14122052029564258,0.19984798963747205,iso_to_fictional
5.857933154483459,-0.012916944685107845,4,5.85793315448346,3.828641396489095,b_to_a,0,-0.12611069349991144,size-v2-fictional_semantic-p0500-Type_F_dax_rods-vs-Type_A_dax_rods,-0.06145078499220281,0.10242545121771864,iso_to_fictional
3.66070857714724,-0.053141992486576806,3,3.828641396489095,2.0794415416798357,a_to_b,0,-0.24736224718101218,size-v2-fictional_semantic-p0500-Type_F_dax_rods-vs-Type_B_dax_rods,-0.16918782504640448,0.21483469321690432,iso_to_fictional
3.66070857714724,-0.022173056443942185,3,3.828641396489095,2.0794415416798357,b_to_a,0,-0.1380631553937124,size-v2-fictional_semantic-p0500-Type_F_dax_rods-vs-Type_B_dax_rods,-0.07059221942664862,0.16060082344715107,iso_to_fictional
2.0292917579943643,0.014733661737899473,2,2.0794415416798357,1.3862943611198906,a_to_b,1,0.024913659990604575,size-v2-fictional_semantic-p0500-Type_C_dax_rods-vs-Type_F_dax_rods,0.8967496349994566,0.5913888904101534,iso_to_fictional
2.0292917579943643,0.023163683776514565,2,2.0794415416798357,1.3862943611198906,b_to_a,1,0.06048271463153965,size-v2-fictional_semantic-p0500-Type_C_dax_rods-vs-Type_F_dax_rods,1.4098345232400908,0.38298022695620715,iso_to_fictional
1.7635885922613586,-0.029680618946875903,2,2.0794415416798357,1.3862943611198906,a_to_b,0,-0.08710743424463074,size-v2-fictional_semantic-p0500-Type_D_dax_rods-vs-Type_F_dax_rods,-0.19552101488473836,0.34073577306296793,iso_to_fictional
1.7635885922613586,-0.07637744354460141,2,2.0794415416798357,1.3862943611198906,b_to_a,0,-0.13457568232685935,size-v2-fictional_semantic-p0500-Type_D_dax_rods-vs-Type_F_dax_rods,-0.5031362487039416,0.5675426809956258,iso_to_fictional
